Text,X,A1: NC,X,A2: NC,X,A3: NC,X,A4: NC,X,A5: NC,X,A6: NC,X,A7: NC,X,A8: NC,X,A9: NC,X,A10: NC,X,A11: NC,X,A12: NC,X,B1: BT,X,B2: BT,X,B3: BT,X,B4: BT,X,B5: BT,X,B6: BT,X,B7: BT,X,B8: BT,X,B9: BT,X,B10: BT,X,B11: BT,X,B12: BT,X,C1: CT,X,C2: CT,X,C3: CT,X,C4: CT,X,C5: CT,X,C6: CT,X,C7: CT,X,C8: CT,X,C9: CT,X,C10: CT,X,C11: CT,X,C12: CT,X,D1: DT,X,D2: DT,X,D3: DT,X,D4: DT,X,D5: DT,X,D6: DT,X,D7: DT,X,D8: DT,X,D9: DT,X,D10: DT,X,D11: DT,X,D12: DT,X,E1: ET,X,E2: ET,X,E3: ET,X,E4: ET,X,E5: ET,X,E6: ET,X,E7: ET,X,E8: ET,X,E9: ET,X,E10: ET,X,E11: ET,X,E12: ET,X,F1: FT,X,F2: FT,X,F3: FT,X,F4: FT,X,F5: FT,X,F6: FT,X,F7: FT,X,F8: FT,X,F9: FT,X,F10: FT,X,F11: FT,X,F12: FT,X,G1: GT,X,G2: GT,X,G3: GT,X,G4: GT,X,G5: GT,X,G6: GT,X,G7: GT,X,G8: GT,X,G9: GT,X,G10: GT,X,G11: GT,X,G12: GT,X,H1: HT,X,H2: HT,X,H3: HT,X,H4: HT,X,H5: HT,X,H6: HT,X,H7: HT,X,H8: HT,X,H9: HT,X,H10: HT,X,H11: HT,X,H12: HT
23.6,23.6,85.95884988,23.6,84.61114218,23.6,83.61177212,23.6,82.96073968,23.6,82.65803516,23.6,82.70366828,23.6,83.09762931,23.6,83.2641926,23.6,84.93056426,23.6,86.36953819,23.6,88.15683032,23.6,90.29246979,23.6,84.65432598,23.6,83.33905229,23.6,82.37211624,23.6,81.75350811,23.6,81.48322788,23.6,81.56129501,23.6,81.98769006,23.6,82.76241302,23.6,83.88547361,23.6,85.35687183,23.6,87.17660769,23.6,89.34467146,23.6,83.70251349,23.6,82.41967382,23.6,81.48515721,23.6,80.89898309,23.6,80.66114174,23.6,80.77163316,23.6,81.23045736,23.6,82.03760948,23.6,83.1931138,23.6,84.69692661,23.6,86.54908676,23.6,85.85671724,23.6,83.10343186,23.6,81.85300676,23.6,80.95092902,23.6,80.39717434,23.6,80.19176215,23.6,80.32718898,23.6,80.82594094,23.6,81.66551735,23.6,82.72472074,23.6,84.38970251,23.6,86.27429668,23.6,88.50721877,23.6,82.8570422,23.6,81.63906084,23.6,80.76941225,23.6,80.24809159,23.6,80.07510369,23.6,80.25044857,23.6,80.77413594,23.6,81.64615608,23.6,82.86649928,23.6,84.43519955,23.6,86.3522083,23.6,88.6175644,23.6,82.96338339,23.6,81.77782633,23.6,80.94060204,23.6,80.45171053,23.6,80.31116151,23.6,80.44388146,23.6,81.07505207,23.6,81.97949651,23.6,83.23227372,23.6,84.83339829,23.6,86.78284105,23.6,89.08063117,23.6,83.422436,23.6,82.26930323,23.6,81.46451782,23.6,81.0080506,23.6,80.89992588,23.6,81.14013393,23.6,81.72867475,23.6,82.66555807,23.6,83.9507693,23.6,85.58430844,23.6,87.56619494,23.6,89.89639963,23.6,84.23158547,23.6,83.1109256,23.6,82.3385742,23.6,81.91456044,23.6,81.83886487,23.6,82.11150694,23.6,82.73502343,23.6,83.70172621,23.6,85.02196657,23.6,86.68793973,23.6,88.70226024,23.6,91.06488923
23.96,23.96,85.97220784,23.96,84.62429373,23.96,83.62477028,23.96,82.97362776,23.96,82.67087589,23.96,82.71651468,23.96,83.11054412,23.96,83.26151664,23.96,84.94375552,23.96,86.38295692,23.96,88.17052953,23.96,90.30650251,23.96,84.6674829,23.96,83.35200684,23.96,82.38491171,23.96,81.76620724,23.96,81.49588856,23.96,81.57143315,23.96,81.99788119,23.96,82.77527644,23.96,83.89590064,23.96,85.37013552,23.96,87.19014617,23.96,89.35855721,23.96,83.71552293,23.96,82.4324752,23.96,81.49528588,23.96,80.9115517,23.96,80.67116798,23.96,80.78167314,23.96,81.24055438,23.96,82.04780682,23.96,83.20345478,23.96,84.7074545,23.96,86.55984488,23.96,85.6936314,23.96,83.11376168,23.96,81.86572799,23.96,80.96099129,23.96,80.409666,23.96,80.20173005,23.96,80.33717372,23.96,80.83850048,23.96,81.67821527,23.96,82.72985151,23.96,84.40019222,23.96,86.28770357,23.96,88.52097125,23.96,82.86991738,23.96,81.65174575,23.96,80.7819599,23.96,80.26055985,23.96,80.08754559,23.96,80.26291713,23.96,80.78668417,23.96,81.65884187,23.96,82.87937565,23.96,84.44831951,23.96,86.36562487,23.96,88.63134032,23.96,82.9762718,23.96,81.78799138,23.96,80.95066302,23.96,80.46171074,23.96,80.32114425,23.96,80.45638378,23.96,81.08512976,23.96,81.98968663,23.96,83.24261956,23.96,84.84394315,23.96,86.79362823,23.96,89.09446465,23.96,83.43280547,23.96,82.27952937,23.96,81.47464393,23.96,81.01811997,23.96,80.91249947,23.96,81.15274224,23.96,81.73883369,23.96,82.67839973,23.96,83.96381932,23.96,85.5976004,23.96,87.57980129,23.96,89.91037339,23.96,84.2446704,23.96,83.12384207,23.96,82.35137523,23.96,81.92728932,23.96,81.85158434,23.96,82.12426029,23.96,82.74530746,23.96,83.71473556,23.96,85.03253487,23.96,86.69871511,23.96,88.713286,23.96,91.07620867
24.22,24.22,85.96152275,24.22,84.61114218,24.22,83.61437695,24.22,82.96331535,24.22,82.66060112,24.22,82.70366828,24.22,83.1002147,24.22,83.22771527,24.22,84.93056426,24.22,86.36953819,24.22,88.15683032,24.22,90.29246979,24.22,84.65695997,24.22,83.33905229,24.22,82.37211624,24.22,81.75350811,24.22,81.48322788,24.22,81.56129501,24.22,81.98769006,24.22,82.76241302,24.22,83.88547361,24.22,85.35687183,24.22,87.17660769,24.22,89.34745125,24.22,83.70251349,24.22,82.41967382,24.22,81.48515721,24.22,80.89898309,24.22,80.66114174,24.22,80.77163316,24.22,81.23045736,24.22,82.03760948,24.22,83.1931138,24.22,84.69692661,24.22,86.54908676,24.22,85.49820327,24.22,83.10343186,24.22,81.85300676,24.22,80.95092902,24.22,80.39717434,24.22,80.19176215,24.22,80.32469593,24.22,80.82594094,24.22,81.66551735,24.22,82.71184239,24.22,84.38970251,24.22,86.27429668,24.22,88.50721877,24.22,82.8570422,24.22,81.64159763,24.22,80.76941225,24.22,80.25058464,24.22,80.07510369,24.22,80.25044857,24.22,80.77413594,24.22,81.64615608,24.22,82.86649928,24.22,84.43519955,24.22,86.3522083,24.22,88.62032474,24.22,82.96338339,24.22,81.77782633,24.22,80.94060204,24.22,80.45171053,24.22,80.31116151,24.22,80.43887591,24.22,81.07505207,24.22,81.97949651,24.22,83.23227372,24.22,84.83339829,24.22,86.78284105,24.22,89.08063117,24.22,83.422436,24.22,82.26930323,24.22,81.46451782,24.22,81.0080506,24.22,80.89992588,24.22,81.14013393,24.22,81.72867475,24.22,82.66555807,24.22,83.9507693,24.22,85.58430844,24.22,87.56619494,24.22,89.89639963,24.22,84.23420002,24.22,83.11351099,24.22,82.34114016,24.22,81.91710695,24.22,81.84141138,24.22,82.11405345,24.22,82.73502343,24.22,83.70433104,24.22,85.02196657,24.22,86.68793973,24.22,88.70226024,24.22,91.06488923
24.56,24.56,85.92948342,24.56,84.57960616,24.56,83.58321244,24.56,82.93239351,24.56,82.62979209,24.56,82.67284321,24.56,83.0666574,24.56,83.17586401,24.56,84.89890919,24.56,86.33734679,24.56,88.12397276,24.56,90.25881625,24.56,84.62277386,24.56,83.3079904,24.56,82.34141475,24.56,81.72303718,24.56,81.45285769,24.56,81.53089572,24.56,81.95713184,24.56,82.73156605,24.56,83.85420806,24.56,85.32505787,24.56,87.14411548,24.56,89.31414992,24.56,83.67131613,24.56,82.3889546,24.56,81.45478629,24.56,80.86883065,24.56,80.63107795,24.56,80.74152819,24.56,81.20018138,24.56,82.00703266,24.56,83.16210631,24.56,84.66535861,24.56,86.51682844,24.56,85.28439686,24.56,83.07245779,24.56,81.82249875,24.56,80.92075723,24.56,80.36720894,24.56,80.1618733,24.56,80.29226056,24.56,80.79581573,24.56,81.63507922,24.56,82.67329985,24.56,84.35824903,24.56,86.24214078,24.56,88.47423061,24.56,82.82615996,24.56,81.60863256,24.56,80.73930811,24.56,80.22067387,24.56,80.04525833,24.56,80.22053785,24.56,80.74403004,24.56,81.61572516,24.56,82.83561352,24.56,84.40372911,24.56,86.32002336,24.56,88.58729443,24.56,82.93246152,24.56,81.74734633,24.56,80.91043409,24.56,80.4217248,24.56,80.28122816,24.56,80.40639312,24.56,81.04483401,24.56,81.94894135,24.56,83.20125163,24.56,84.80177943,24.56,86.7504956,24.56,89.04742929,24.56,83.39134303,24.56,82.23864006,24.56,81.4341546,24.56,80.97785752,24.56,80.86977309,24.56,81.10989161,24.56,81.69821308,24.56,82.6347472,24.56,83.91947941,24.56,85.55240971,24.56,87.53355752,24.56,89.8628937,24.56,84.20280449,24.56,83.08253316,24.56,82.3104502,24.56,81.88657505,24.56,81.81090769,24.56,82.08344814,24.56,82.70418667,24.56,83.673133,24.56,84.99027742,24.56,86.65562965,24.56,88.66919939,24.56,91.03094779
24.9,24.9,85.97220784,24.9,84.62429373,24.9,83.62477028,24.9,82.97362776,24.9,82.67087589,24.9,82.71651468,24.9,83.11054412,24.9,83.2067987,24.9,84.94375552,24.9,86.38295692,24.9,88.17052953,24.9,90.30650251,24.9,84.6674829,24.9,83.35200684,24.9,82.38491171,24.9,81.76620724,24.9,81.49588856,24.9,81.57396054,24.9,82.00042802,24.9,82.77527644,24.9,83.89851551,24.9,85.37013552,24.9,87.19014617,24.9,89.35855721,24.9,83.71291778,24.9,82.4324752,24.9,81.49781813,24.9,80.9115517,24.9,80.67367593,24.9,80.78418595,24.9,81.2430769,24.9,82.05036337,24.9,83.20604049,24.9,84.71008882,24.9,86.56253752,24.9,85.147531,24.9,83.11633767,24.9,81.86572799,24.9,80.96350896,24.9,80.409666,24.9,80.20422341,24.9,80.33468035,24.9,80.83850048,24.9,81.67821527,24.9,82.71182929,24.9,84.40281682,24.9,86.28770357,24.9,88.52097125,24.9,82.86991738,24.9,81.65174575,24.9,80.7819599,24.9,80.26055985,24.9,80.08754559,24.9,80.26291713,24.9,80.78668417,24.9,81.65884187,24.9,82.87937565,24.9,84.44831951,24.9,86.36562487,24.9,88.63134032,24.9,82.9762718,24.9,81.79052849,24.9,80.95318069,24.9,80.46420897,24.9,80.32363761,24.9,80.43886704,24.9,81.08765229,24.9,81.99223345,24.9,83.24520527,24.9,84.84657747,24.9,86.79633059,24.9,89.09446465,24.9,83.43540091,24.9,82.28208592,24.9,81.47717617,24.9,81.02063764,24.9,80.91249947,24.9,81.15274224,24.9,81.7413708,24.9,82.67839973,24.9,83.96381932,24.9,85.5976004,24.9,87.57980129,24.9,89.91037339,24.9,84.24728527,24.9,83.12641806,24.9,82.35137523,24.9,81.92728932,24.9,81.85158434,24.9,82.12681684,24.9,82.74787373,24.9,83.71733099,24.9,85.0351789,24.9,86.70140775,24.9,88.71603697,24.9,91.0790374
25.23,25.23,85.96419561,25.23,84.61640044,25.23,83.61697206,25.23,82.96589102,25.23,82.66317679,25.23,82.70880018,25.23,83.10280009,25.23,83.17561868,25.23,84.93584196,25.23,86.37490336,25.23,88.16231212,25.23,90.29808767,25.23,84.65958424,25.23,83.3442328,25.23,82.37722871,25.23,81.75858169,25.23,81.48829175,25.23,81.56635888,25.23,81.99278308,25.23,82.76756436,25.23,83.89069299,25.23,85.36217869,25.23,87.18202146,25.23,89.35022131,25.23,83.70511832,25.23,82.42479601,25.23,81.49022107,25.23,80.90401293,25.23,80.66615701,25.23,80.77665329,25.23,81.23550665,25.23,82.04271222,25.23,83.19828459,25.23,84.70219458,25.23,86.55447137,25.23,84.89150154,25.23,83.10859292,25.23,81.85809979,25.23,80.95596373,25.23,80.40217017,25.23,80.1967434,25.23,80.32219801,25.23,80.83096107,25.23,81.67060066,25.23,82.69639808,25.23,84.39494133,25.23,86.27966185,25.23,88.51272001,25.23,82.86219354,25.23,81.64413442,25.23,80.77442752,25.23,80.2530777,25.23,80.08008008,25.23,80.25543468,25.23,80.77915607,25.23,81.65122967,25.23,82.87165062,25.23,84.44044809,25.23,86.35757347,25.23,88.62307537,25.23,82.96853473,25.23,81.78290963,25.23,80.94563189,25.23,80.45671122,25.23,80.31615248,25.23,80.42886967,25.23,81.08009163,25.23,81.98458953,25.23,83.2374445,25.23,84.83866627,25.23,86.78823538,25.23,89.08616157,25.23,83.4276165,25.23,82.2744157,25.23,81.46958169,25.23,81.01308531,25.23,80.90495573,25.23,81.14517835,25.23,81.73375806,25.23,82.67069969,25.23,83.95598868,25.23,85.58962502,25.23,87.57163787,25.23,89.90198835,25.23,84.23943884,25.23,83.11867205,25.23,82.34369639,25.23,81.91965347,25.23,81.84649469,25.23,82.11915619,25.23,82.74016505,25.23,83.70953098,25.23,85.02725398,25.23,86.69333406,25.23,88.7077712,25.23,91.0705557
25.61,25.61,85.96419561,25.61,84.61640044,25.61,83.61697206,25.61,82.96589102,25.61,82.66317679,25.61,82.70880018,25.61,83.10280009,25.61,83.15737515,25.61,84.93584196,25.61,86.37490336,25.61,88.16231212,25.61,90.29808767,25.61,84.65958424,25.61,83.3442328,25.61,82.37722871,25.61,81.75858169,25.61,81.48829175,25.61,81.56635888,25.61,81.99278308,25.61,82.76756436,25.61,83.89069299,25.61,85.36217869,25.61,87.18202146,25.61,89.35022131,25.61,83.69211361,25.61,82.42479601,25.61,81.49022107,25.61,80.90401293,25.61,80.66615701,25.61,80.77665329,25.61,81.23550665,25.61,82.04271222,25.61,83.19828459,25.61,84.70219458,25.61,86.55447137,25.61,84.67915934,25.61,83.10859292,25.61,81.85809979,25.61,80.95596373,25.61,80.40217017,25.61,80.1967434,25.61,80.31720704,25.61,80.83096107,25.61,81.67060066,25.61,82.68352945,25.61,84.39494133,25.61,86.27966185,25.61,88.51272001,25.61,82.86219354,25.61,81.64413442,25.61,80.77442752,25.61,80.2530777,25.61,80.08008008,25.61,80.25543468,25.61,80.77915607,25.61,81.65122967,25.61,82.87165062,25.61,84.44044809,25.61,86.35757347,25.61,88.62307537,25.61,82.96853473,25.61,81.78290963,25.61,80.94563189,25.61,80.45671122,25.61,80.31615248,25.61,80.42886967,25.61,81.08009163,25.61,81.98458953,25.61,83.2374445,25.61,84.83866627,25.61,86.78823538,25.61,89.08616157,25.61,83.4276165,25.61,82.2744157,25.61,81.46958169,25.61,81.01308531,25.61,80.90495573,25.61,81.14517835,25.61,81.73375806,25.61,82.67069969,25.61,83.95598868,25.61,85.58962502,25.61,87.57163787,25.61,89.90198835,25.61,84.23681457,25.61,83.11608666,25.61,82.34369639,25.61,81.91965347,25.61,81.8439579,25.61,82.11660968,25.61,82.74016505,25.61,83.70692615,25.61,85.02725398,25.61,86.69333406,25.61,88.7077712,25.61,91.0705557
25.87,25.87,85.93482716,25.87,84.58486246,25.87,83.58580658,25.87,82.93496822,25.87,82.63236681,25.87,82.6779732,25.87,83.07182625,25.87,83.09253082,25.87,84.90418492,25.87,86.34270996,25.87,88.12945252,25.87,90.26443203,25.87,84.62803016,25.87,83.31316897,25.87,82.34652531,25.87,81.72810887,25.87,81.45791967,25.87,81.5359577,25.87,81.96222297,25.87,82.73671547,25.87,83.85942549,25.87,85.33036274,25.87,87.14952723,25.87,89.31691895,25.87,83.66092013,25.87,82.39407487,25.87,81.45984827,25.87,80.87385862,25.87,80.63609135,25.87,80.74654645,25.87,81.20522879,25.87,82.0121335,25.87,83.16727516,25.87,84.67062463,25.87,86.52221104,25.87,84.4380845,25.87,83.07761692,25.87,81.82758987,25.87,80.92579006,25.87,80.3722029,25.87,80.1668527,25.87,80.29226056,25.87,80.80083399,25.87,81.64016063,25.87,82.65013717,25.87,84.36348589,25.87,86.24750395,25.87,88.47972981,25.87,82.83130938,25.87,81.61370426,25.87,80.74432151,25.87,80.223166,25.87,80.05023286,25.87,80.2255221,25.87,80.74904829,25.87,81.62079686,25.87,82.84076294,25.87,84.40897569,25.87,86.32538653,25.87,88.59004403,25.87,82.93761094,25.87,81.75242774,25.87,80.91546207,25.87,80.42672362,25.87,80.28621727,25.87,80.38888509,25.87,81.0498717,25.87,81.95403247,25.87,83.20642048,25.87,84.80704544,25.87,86.75588792,25.87,89.05295764,25.87,83.3965216,25.87,82.24375061,25.87,81.43921658,25.87,80.98289035,25.87,80.87480107,25.87,81.11493416,25.87,81.70329449,25.87,82.63988691,25.87,83.92469684,25.87,85.5577243,25.87,87.53899842,25.87,89.86848034,25.87,84.20804136,25.87,83.0876923,25.87,82.31556076,25.87,81.89166617,25.87,81.8159891,25.87,82.08854898,25.87,82.70932638,25.87,83.67833101,25.87,84.99556287,25.87,86.66102197,25.87,88.67194899,25.87,91.03661215
26.32,26.32,85.93482716,26.32,84.58749547,26.32,83.58840072,26.32,82.93755264,26.32,82.6349318,26.32,82.68054791,26.32,83.07440096,26.32,83.07951152,26.32,84.90681792,26.32,86.34539155,26.32,88.1321924,26.32,90.26723021,26.32,84.63066317,26.32,83.3157534,26.32,82.3490903,26.32,81.73065443,26.32,81.46045066,26.32,81.5359577,26.32,81.96222297,26.32,82.73928047,26.32,83.86202935,26.32,85.33036274,26.32,87.15223796,26.32,89.31969769,26.32,83.65051441,26.32,82.39663015,26.32,81.46237926,26.32,80.87637018,26.32,80.63859319,26.32,80.74654645,26.32,81.20522879,26.32,82.0121335,26.32,83.16985959,26.32,84.67062463,26.32,86.52221104,26.32,84.17344307,26.32,83.07761692,26.32,81.83012572,26.32,80.92830162,26.32,80.37469989,26.32,80.16934482,26.32,80.28976357,26.32,80.80334555,26.32,81.64269648,26.32,82.64498775,26.32,84.36348589,26.32,86.25018553,26.32,88.4824794,26.32,82.83388409,26.32,81.61624011,26.32,80.74683307,26.32,80.22565813,26.32,80.05272013,26.32,80.22801423,26.32,80.75155499,26.32,81.62333271,26.32,82.84333765,26.32,84.41158927,26.32,86.32806811,26.32,88.59279363,26.32,82.94019537,26.32,81.75496359,26.32,80.91546207,26.32,80.42672362,26.32,80.28621727,26.32,80.38138442,26.32,81.0498717,26.32,81.95403247,26.32,83.20642048,26.32,84.80704544,26.32,86.75588792,26.32,89.05572666,26.32,83.3965216,26.32,82.24375061,26.32,81.43921658,26.32,80.98289035,26.32,80.87731262,26.32,81.11745543,26.32,81.70583033,26.32,82.6424519,26.32,83.9273007,26.32,85.56038645,26.32,87.54171887,26.32,89.87127852,26.32,84.20804136,26.32,83.0876923,26.32,82.31556076,26.32,81.89166617,26.32,81.8159891,26.32,82.08854898,26.32,82.70932638,26.32,83.67833101,26.32,84.99556287,26.32,86.66102197,26.32,88.67194899,26.32,91.03661215
26.57,26.57,85.9588482,26.57,84.60851883,26.57,83.60917577,26.57,82.95816593,26.57,82.65546987,26.57,82.70109732,26.57,83.09504826,26.57,83.07410531,26.57,84.92792065,26.57,86.36685182,26.57,88.15409676,26.57,90.28966521,26.57,84.65169726,26.57,83.33646068,26.57,82.36955733,26.57,81.75096776,26.57,81.48069683,26.57,81.55875911,26.57,81.98514004,26.57,82.75984447,26.57,83.8828724,26.57,85.35422383,26.57,87.17389877,26.57,89.3418972,26.57,83.6713049,26.57,82.417109,26.57,81.48262591,26.57,80.89647118,26.57,80.65863509,26.57,80.76912737,26.57,81.22793342,26.57,82.03506298,26.57,83.19053061,26.57,84.69430231,26.57,86.54639751,26.57,83.94895688,26.57,83.10085009,26.57,81.85046377,26.57,80.94841552,26.57,80.3946762,26.57,80.1892701,26.57,80.30722603,26.57,80.8234284,26.57,81.66298794,26.57,82.66037762,26.57,84.38707752,26.57,86.27162214,26.57,88.50447082,26.57,82.85447161,26.57,81.63652499,26.57,80.76690187,26.57,80.2455974,26.57,80.07261642,26.57,80.24795409,26.57,80.77162497,26.57,81.64361936,26.57,82.86392752,26.57,84.43256891,26.57,86.34952408,26.57,88.61481246,26.57,82.96080931,26.57,81.77528296,26.57,80.93808982,26.57,80.44921047,26.57,80.30866434,26.57,80.39635747,26.57,81.07253286,26.57,81.97694751,26.57,83.22969538,26.57,84.83075703,26.57,86.78015191,26.57,89.07786056,26.57,83.41984374,26.57,82.26674738,26.57,81.46198909,26.57,81.00553486,26.57,80.89741386,26.57,81.13761635,26.57,81.72613749,26.57,82.66299184,26.57,83.94815998,26.57,85.58165162,26.57,87.56347647,26.57,89.89361511,26.57,84.23158464,26.57,83.11092797,26.57,82.33601946,26.57,81.91456571,26.57,81.83886983,26.57,82.11150717,26.57,82.73244857,26.57,83.70173291,26.57,85.01933103,26.57,86.68525265,26.57,88.6939875,26.57,91.0620664
26.95,26.95,85.92681385,26.95,84.57961067,26.95,83.58061089,26.95,82.92982423,26.95,82.62723127,26.95,82.67284171,26.95,83.06666527,26.95,83.00409299,26.95,84.89891289,26.95,86.33734666,26.95,88.12398384,26.95,90.25882443,26.95,84.62278272,26.95,83.30799744,26.95,82.34141556,26.95,81.72303709,26.95,81.45286202,26.95,81.53090008,26.95,81.95713182,26.95,82.73157669,26.95,83.85421524,26.95,85.32241481,26.95,87.14412199,26.95,89.31138048,26.95,83.63752922,26.95,82.38895922,26.95,81.45479039,26.95,80.86883467,26.95,80.63108236,26.95,80.74153346,26.95,81.20018796,26.95,82.00703615,26.95,83.16210232,26.95,84.66536218,26.95,86.51683516,26.95,83.68338253,26.95,83.07245522,26.95,81.82250574,26.95,80.92076451,26.95,80.36721213,26.95,80.16187772,26.95,80.2748012,26.95,80.79581911,26.95,81.63509006,26.95,82.61413588,26.95,84.35825189,26.95,86.24214276,26.95,88.47423705,26.95,82.82616856,26.95,81.60863698,26.95,80.7393088,26.95,80.21818402,26.95,80.04526265,26.95,80.22053983,26.95,80.74403499,26.95,81.61572869,26.95,82.83562095,26.95,84.40372632,26.95,86.32002538,26.95,88.58453757,26.95,82.93246663,26.95,81.74735294,26.95,80.91043781,26.95,80.42173093,26.95,80.28123232,26.95,80.36639609,26.95,81.04484045,26.95,81.94895206,26.95,83.20126221,26.95,84.80177577,26.95,86.75050244,26.95,89.04743253,26.95,83.39134942,26.95,82.23864392,26.95,81.43416126,26.95,80.97786257,26.95,80.86978185,26.95,81.10989969,26.95,81.69821607,26.95,82.63475043,26.95,83.9194882,26.95,85.55240994,26.95,87.53356423,26.95,89.8629025,26.95,84.20280723,26.95,83.08253906,26.95,82.30789019,26.95,81.88403854,26.95,81.81091612,26.95,82.08345185,26.95,82.70419099,26.95,83.67313354,26.95,84.9902892,26.95,86.65563856,26.95,88.65818458,26.95,91.0309572
27.26,27.26,85.93748931,27.26,84.59011876,27.26,83.59099486,27.26,82.94012736,27.26,82.6374968,27.26,82.6831129,27.26,83.07698539,27.26,83.0039899,27.26,84.90946065,27.26,86.34807313,27.26,88.13493228,27.26,90.2700381,27.26,84.63329617,27.26,83.31834754,27.26,82.35164558,27.26,81.73319028,27.26,81.46298165,27.26,81.5410294,27.26,81.9673141,27.26,82.74185518,27.26,83.86463321,27.26,85.33301518,27.26,87.1549487,27.26,89.32247644,27.26,83.63751455,27.26,82.39919515,27.26,81.46491025,27.26,80.87888174,27.26,80.64109989,27.26,80.75156471,27.26,81.21027619,27.26,82.01722463,27.26,83.1724343,27.26,84.67588092,27.26,86.52758393,27.26,83.37950907,27.26,83.08277606,27.26,81.83267128,27.26,80.93081803,27.26,80.37719687,27.26,80.17183695,27.26,80.28477446,27.26,80.80585711,27.26,81.64523232,27.26,82.6295492,27.26,84.36873247,27.26,86.2528574,27.26,88.485229,27.26,82.8364588,27.26,81.61877595,27.26,80.74933977,27.26,80.22815025,27.26,80.0552074,27.26,80.23050636,27.26,80.75406655,27.26,81.62586855,27.26,82.84591236,27.26,84.41421256,27.26,86.3307497,27.26,88.59554322,27.26,82.94277008,27.26,81.75750916,27.26,80.92049004,27.26,80.43172245,27.26,80.29120638,27.26,80.36387639,27.26,81.05490939,27.26,81.95913332,27.26,83.21159905,27.26,84.81231146,27.26,86.76128024,27.26,89.05849569,27.26,83.40170988,27.26,82.24886117,27.26,81.44427856,27.26,80.98792318,27.26,80.87982904,27.26,81.11997671,27.26,81.70836618,27.26,82.6450169,27.26,83.92991428,27.26,85.56303889,27.26,87.54443932,27.26,89.87406698,27.26,84.21326851,27.26,83.09286116,27.26,82.31811604,27.26,81.89421174,27.26,81.81853466,27.26,82.09364982,27.26,82.71446608,27.26,83.68352901,27.26,85.00084831,27.26,86.66640457,27.26,88.66919939,27.26,91.0422668
27.64,27.64,85.93748931,27.64,84.59011876,27.64,83.59099486,27.64,82.94012736,27.64,82.6374968,27.64,82.6831129,27.64,83.07698539,27.64,82.97273388,27.64,84.90946065,27.64,86.34807313,27.64,88.13493228,27.64,90.2700381,27.64,84.63329617,27.64,83.31834754,27.64,82.35164558,27.64,81.73319028,27.64,81.46298165,27.64,81.5410294,27.64,81.9673141,27.64,82.74185518,27.64,83.86463321,27.64,85.33036274,27.64,87.1549487,27.64,89.32247644,27.64,83.63231655,27.64,82.39919515,27.64,81.46491025,27.64,80.87888174,27.64,80.64109989,27.64,80.75156471,27.64,81.21027619,27.64,82.01722463,27.64,83.1724343,27.64,84.67588092,27.64,86.52758393,27.64,83.09832149,27.64,83.08277606,27.64,81.83267128,27.64,80.93081803,27.64,80.37719687,27.64,80.17183695,27.64,80.27728837,27.64,80.80585711,27.64,81.64523232,27.64,82.61153594,27.64,84.36873247,27.64,86.2528574,27.64,88.485229,27.64,82.8364588,27.64,81.61877595,27.64,80.74933977,27.64,80.22815025,27.64,80.0552074,27.64,80.23050636,27.64,80.75406655,27.64,81.62586855,27.64,82.84591236,27.64,84.41421256,27.64,86.3307497,27.64,88.59554322,27.64,82.94277008,27.64,81.75750916,27.64,80.92049004,27.64,80.43172245,27.64,80.29120638,27.64,80.35637572,27.64,81.05490939,27.64,81.95913332,27.64,83.21159905,27.64,84.81231146,27.64,86.76128024,27.64,89.05849569,27.64,83.40170988,27.64,82.24886117,27.64,81.44427856,27.64,80.98792318,27.64,80.87982904,27.64,81.11997671,27.64,81.70836618,27.64,82.6450169,27.64,83.92991428,27.64,85.56303889,27.64,87.54443932,27.64,89.87406698,27.64,84.21065493,27.64,83.09027673,27.64,82.31811604,27.64,81.89421174,27.64,81.81853466,27.64,82.09110426,27.64,82.71446608,27.64,83.68352901,27.64,85.00084831,27.64,86.66640457,27.64,88.66644008,27.64,91.0422668
